""
19.0
21.0
14.0
18.0
17.0
23.0
25.0
23.0
24.0
22.000001907348633
8.0
13.0
22.000001907348633
13.0
10.0
9.0
9.0
9.0
11.000000953674316
13.0
15.0
13.0
19.0
27.0
35.0
39.0
36.0
31.0
33.0
32.0
34.0
37.0
42.0
26.0
28.0
33.0
27.0
26.0
20.0
31.0
32.0
28.0
28.999998092651367
31.0
38.0
40.0
39.0
44.999996185302734
47.0
49.0
41.0
35.0
31.0
35.0
36.0
40.0
37.0
41.0
40.0
34.0
38.0
39.0
42.0
44.999996185302734
51.0
37.0
48.0
48.0
46.0
38.0
32.0
41.0
44.999996185302734
44.999996185302734
43.0
51.0
54.0
59.0
67.0
70.0
74.0
59.0
30.0
17.0
28.999998092651367
25.0
38.0
43.0
48.0
35.0
31.0
30.0
39.0
38.0
30.0
26.0
18.0
13.0
14.0
15.0
14.0
9.0
8.0
5.0
5.0
7.0
6.0
6.0
7.0
7.0
9.0
7.0
9.0
9.0
6.0
8.0
6.0
4.0
7.0
6.0
4.0
5.0
5.0
4.0
3.0
3.0
5.0
6.0
8.0
6.0
9.0
6.0
5.0
7.0
7.0
6.0
7.0
5.0
4.0
4.0
4.0
7.0
7.0
7.0
7.0
6.0
5.0
6.0
4.0
4.0
6.0
13.0
9.0
4.0
1.0
7.0
6.0
8.0
10.0
8.0
13.0
10.0
12.0
10.0
16.0
18.0
18.0
14.0
11.000000953674316
11.000000953674316
10.0
7.0
10.0
10.0
10.0
16.0
24.0
21.0
20.0
23.0
17.0
24.0
11.000000953674316
26.0
23.0
24.0
43.0
42.0
36.0
32.0
31.0
33.0
34.0
34.0
35.0
41.0
41.0
39.0
30.0
30.0
22.000001907348633
19.0
10.0
11.000000953674316
12.0
12.0
16.0
24.0
27.0
24.0
21.0
19.0
16.0
20.0
19.0
8.0
16.0
20.0
19.0
19.0
15.0
19.0
15.0
11.000000953674316
8.0
6.0
5.0
11.000000953674316
10.0
9.0
24.0
15.0
14.0
14.0
14.0
17.0
17.0
16.0
11.000000953674316
21.0
27.0
28.0
